invoice_id,customer_id,project_id,invoice_date,due_date,payment_date,subtotal,tax_rate,tax_amount,total,currency,status,payment_method,notes,terms
INV-001767,3233,PRJ-00175,2022-03-26,2022-04-10,,138445.43,0.08,11075.63,149521.06,USD,Cancelled,,,Net 60
INV-001768,1641,PRJ-00335,2024-03-14,2024-05-13,2024-05-10,87801.54,0.08,7024.12,94825.65999999999,USD,Paid,PayPal,Relate north live party huge.,Net 15
INV-001769,4507,PRJ-01186,2021-06-07,2021-07-22,,164769.48,0.08,13181.56,177951.04,USD,Overdue,,,Net 15
INV-001770,3630,PRJ-00544,2023-09-10,2023-11-09,,113597.87,0.08,9087.83,122685.7,USD,Sent,,,Net 45
INV-001771,2826,PRJ-00707,2020-04-13,2020-04-28,,10686.81,0.08,854.94,11541.75,USD,Cancelled,,,Net 45
INV-001772,3311,PRJ-00484,2021-05-01,2021-05-16,,103717.28,0.08,8297.38,112014.66,USD,Cancelled,,Chance win beyond left nor assume stand.,Net 45
INV-001773,4448,PRJ-01083,2023-10-15,2023-10-30,,38656.76,0.08,3092.54,41749.3,USD,Overdue,,Over as carry manage imagine.,Net 30
INV-001774,4037,PRJ-00882,2021-10-01,2021-10-16,,12998.88,0.08,1039.91,14038.789999999999,USD,Draft,,,Net 60
INV-001775,3404,PRJ-00247,2020-01-16,2020-01-31,,10138.81,0.08,811.1,10949.91,USD,Cancelled,,,Net 45
INV-001776,2794,PRJ-00394,2020-08-17,2020-09-16,,167521.85,0.08,13401.75,180923.6,USD,Cancelled,,,Net 30
INV-001777,2049,,2020-04-04,2020-05-19,,100765.34,0.08,8061.23,108826.56999999999,USD,Overdue,,,Net 60
INV-001778,2264,PRJ-00884,2021-09-18,2021-10-03,,166523.7,0.08,13321.9,179845.6,USD,Cancelled,,,Net 15
INV-001779,2455,PRJ-01176,2021-11-17,2022-01-16,,132950.91,0.08,10636.07,143586.98,USD,Draft,,,Net 30
INV-001780,66,PRJ-00202,2023-09-02,2023-09-17,,42032.36,0.08,3362.59,45394.95,USD,Overdue,,Often seven amount month his.,Net 15
INV-001781,4621,PRJ-00006,2022-07-21,2022-09-19,,144333.17,0.08,11546.65,155879.82,USD,Draft,,Word recent treat because safe six new.,Net 30
INV-001782,2793,PRJ-01003,2021-06-16,2021-07-01,,176824.99,0.08,14146.0,190970.99,USD,Overdue,,,Net 15
INV-001783,3513,PRJ-00592,2020-04-17,2020-05-02,,179089.52,0.08,14327.16,193416.68,USD,Draft,,Industry threat feel college democratic around reduce.,Net 30
INV-001784,2626,PRJ-00402,2022-11-17,2023-01-01,,75108.47,0.08,6008.68,81117.15,USD,Overdue,,,Net 60
INV-001785,1141,PRJ-00064,2021-09-01,2021-10-01,2021-10-02,101515.07,0.08,8121.21,109636.28000000001,USD,Paid,Check,,Net 30
INV-001786,4065,PRJ-00036,2021-11-05,2021-11-20,,64643.79,0.08,5171.5,69815.29000000001,USD,Draft,,Director cup nature chance.,Net 15
INV-001787,1386,PRJ-00490,2020-11-13,2021-01-12,,175365.26,0.08,14029.22,189394.48,USD,Overdue,,,Net 60
INV-001788,3261,,2023-12-14,2023-12-29,,75211.23,0.08,6016.9,81228.12999999999,USD,Sent,,Agree wide decide everybody box light option.,Net 30
INV-001789,1553,PRJ-01022,2021-05-07,2021-06-21,,65548.4,0.08,5243.87,70792.26999999999,USD,Sent,,Bit two already include develop figure here.,Net 45
INV-001790,3869,PRJ-00115,2022-08-16,2022-08-31,,67244.33,0.08,5379.55,72623.88,USD,Overdue,,Call do fly discussion decide.,Net 15
INV-001791,4016,PRJ-00789,2023-05-20,2023-06-19,,70695.44,0.08,5655.64,76351.08,USD,Cancelled,,,Net 60
INV-001792,4522,PRJ-00917,2023-09-25,2023-10-10,,198001.77,0.08,15840.14,213841.90999999997,USD,Overdue,,Down from today.,Net 45
INV-001793,4679,PRJ-00581,2021-02-17,2021-04-03,,55479.93,0.08,4438.39,59918.32,USD,Draft,,Idea page push owner per or political.,Net 30
INV-001794,1465,PRJ-00253,2023-01-18,2023-02-17,,56289.4,0.08,4503.15,60792.55,USD,Cancelled,,Indicate continue suffer week work scene.,Net 15
INV-001795,2092,PRJ-01001,2024-05-02,2024-06-16,2024-06-09,30006.91,0.08,2400.55,32407.46,USD,Paid,PayPal,Example sure decision she.,Net 60
INV-001796,2625,PRJ-01111,2022-07-29,2022-08-28,,161814.74,0.08,12945.18,174759.91999999998,USD,Sent,,,Net 30
INV-001797,192,PRJ-00894,2024-03-21,2024-04-20,2024-04-15,123796.67,0.08,9903.73,133700.4,USD,Paid,PayPal,,Net 45
INV-001798,148,PRJ-00121,2021-07-16,2021-07-31,,80572.68,0.08,6445.81,87018.48999999999,USD,Overdue,,,Net 60
INV-001799,3267,PRJ-00549,2022-04-26,2022-05-11,,104120.49,0.08,8329.64,112450.13,USD,Sent,,,Net 30
INV-001800,430,,2023-01-21,2023-02-20,,96411.61,0.08,7712.93,104124.54000000001,USD,Sent,,,Net 30
INV-001801,4573,PRJ-00365,2024-12-27,2025-02-10,,101322.91,0.08,8105.83,109428.74,USD,Sent,,Bill moment admit wind respond.,Net 60
INV-001802,4066,PRJ-01110,2021-12-21,2022-01-20,,73745.85,0.08,5899.67,79645.52,USD,Draft,,President green beat my boy painting right.,Net 60
INV-001803,4024,PRJ-00252,2021-10-06,2021-12-05,,69112.67,0.08,5529.01,74641.68,USD,Overdue,,,Net 60
INV-001804,4416,PRJ-00088,2023-01-22,2023-02-21,,81563.53,0.08,6525.08,88088.61,USD,Cancelled,,Practice apply base assume after some begin.,Net 30
INV-001805,3350,PRJ-00328,2024-08-29,2024-09-28,,193819.24,0.08,15505.54,209324.78,USD,Overdue,,,Net 45
INV-001806,3616,PRJ-01123,2023-05-26,2023-06-25,,7000.22,0.08,560.02,7560.24,USD,Sent,,,Net 45
INV-001807,3105,PRJ-00167,2021-10-15,2021-11-29,,112882.42,0.08,9030.59,121913.01,USD,Overdue,,,Net 60
INV-001808,2509,PRJ-01119,2022-01-11,2022-03-12,,66875.8,0.08,5350.06,72225.86,USD,Cancelled,,Small technology mean level.,Net 30
INV-001809,797,PRJ-00500,2022-07-10,2022-07-25,,150405.22,0.08,12032.42,162437.64,USD,Sent,,Black certain rather set.,Net 15
INV-001810,2676,PRJ-00491,2021-06-20,2021-07-20,,188395.67,0.08,15071.65,203467.32,USD,Draft,,,Net 30
INV-001811,3363,PRJ-00774,2024-07-12,2024-08-11,,32697.65,0.08,2615.81,35313.46,USD,Overdue,,,Net 60
INV-001812,1909,PRJ-00132,2023-09-18,2023-10-03,,120721.31,0.08,9657.7,130379.01,USD,Sent,,,Net 45
INV-001813,4266,PRJ-00833,2023-01-11,2023-01-26,,17395.62,0.08,1391.65,18787.27,USD,Sent,,,Net 30
INV-001814,4564,PRJ-00757,2024-07-04,2024-09-02,,158318.82,0.08,12665.51,170984.33000000002,USD,Draft,,,Net 60
INV-001815,3871,PRJ-00852,2024-02-10,2024-03-26,,36105.86,0.08,2888.47,38994.33,USD,Overdue,,,Net 15
INV-001816,1357,PRJ-00833,2022-02-21,2022-04-22,,124821.38,0.08,9985.71,134807.09,USD,Draft,,Sport few worker spend.,Net 30
INV-001817,3631,PRJ-00429,2021-02-13,2021-04-14,,89731.13,0.08,7178.49,96909.62000000001,USD,Sent,,,Net 15
INV-001818,1666,PRJ-00578,2024-04-30,2024-05-15,,168245.57,0.08,13459.65,181705.22,USD,Cancelled,,Under me if box.,Net 15
INV-001819,3621,PRJ-00775,2020-11-03,2021-01-02,2020-12-24,46613.39,0.08,3729.07,50342.46,USD,Paid,Wire Transfer,,Net 15
INV-001820,2248,PRJ-00452,2021-09-02,2021-09-17,,23551.91,0.08,1884.15,25436.06,USD,Sent,,,Net 15
INV-001821,3658,PRJ-01045,2022-01-23,2022-02-22,,59271.4,0.08,4741.71,64013.11,USD,Cancelled,,Good campaign strategy anyone result.,Net 30
INV-001822,2889,PRJ-00302,2021-10-12,2021-10-27,,97412.69,0.08,7793.02,105205.71,USD,Draft,,Body whom across still.,Net 15
INV-001823,896,PRJ-00991,2020-10-25,2020-11-24,,147909.56,0.08,11832.76,159742.32,USD,Sent,,,Net 30
INV-001824,407,PRJ-00755,2023-05-29,2023-06-13,,124913.51,0.08,9993.08,134906.59,USD,Draft,,,Net 15
INV-001825,3800,PRJ-01106,2020-01-08,2020-03-08,,30840.87,0.08,2467.27,33308.14,USD,Draft,,Positive visit deep particular reality.,Net 60
INV-001826,3938,PRJ-00563,2023-09-02,2023-10-02,,127228.49,0.08,10178.28,137406.77000000002,USD,Cancelled,,,Net 45
INV-001827,1338,PRJ-01067,2024-11-05,2024-12-05,,196579.48,0.08,15726.36,212305.84000000003,USD,Draft,,Low make card miss.,Net 15
INV-001828,535,PRJ-00821,2020-10-23,2020-12-07,2020-11-29,177957.88,0.08,14236.63,192194.51,USD,Paid,Check,,Net 60
INV-001829,1307,PRJ-00577,2021-09-25,2021-10-25,,197243.26,0.08,15779.46,213022.72,USD,Overdue,,,Net 60
INV-001830,2314,PRJ-01077,2024-06-21,2024-08-05,2024-07-26,128362.94,0.08,10269.04,138631.98,USD,Paid,Bank Transfer,,Net 15
INV-001831,2182,PRJ-00097,2023-08-04,2023-08-19,,67546.0,0.08,5403.68,72949.68,USD,Sent,,,Net 60
INV-001832,2862,,2021-12-15,2022-02-13,,11549.66,0.08,923.97,12473.63,USD,Draft,,,Net 45
INV-001833,4106,PRJ-00414,2023-08-01,2023-09-30,,180569.86,0.08,14445.59,195015.44999999998,USD,Sent,,Manager claim close yet direction business.,Net 30
INV-001834,4819,PRJ-00252,2023-04-05,2023-05-20,2023-05-25,197660.25,0.08,15812.82,213473.07,USD,Paid,Check,,Net 45
INV-001835,1791,PRJ-01192,2023-01-12,2023-03-13,,18529.08,0.08,1482.33,20011.410000000003,USD,Sent,,,Net 15
INV-001836,3574,PRJ-00458,2021-10-05,2021-12-04,,144466.76,0.08,11557.34,156024.1,USD,Overdue,,,Net 15
INV-001837,3248,PRJ-01035,2024-10-19,2024-12-18,,174617.68,0.08,13969.41,188587.09,USD,Draft,,Contain store environmental sell life but.,Net 15
INV-001838,4497,PRJ-00136,2024-05-13,2024-07-12,,176698.73,0.08,14135.9,190834.63,USD,Cancelled,,Organization many room herself instead.,Net 30
INV-001839,2188,PRJ-00113,2023-08-24,2023-10-08,2023-10-10,171232.53,0.08,13698.6,184931.13,USD,Paid,Check,Season trade much old establish house.,Net 30
INV-001840,2163,PRJ-00923,2020-10-20,2020-12-04,,30684.72,0.08,2454.78,33139.5,USD,Overdue,,Miss brother fill near enter.,Net 45
INV-001841,1461,PRJ-00243,2020-03-05,2020-05-04,,186636.69,0.08,14930.94,201567.63,USD,Draft,,,Net 45
INV-001842,3276,PRJ-01141,2020-09-03,2020-11-02,,165865.8,0.08,13269.26,179135.06,USD,Draft,,,Net 30
INV-001843,3383,PRJ-01091,2020-07-21,2020-08-20,,169517.24,0.08,13561.38,183078.62,USD,Draft,,Feeling suggest opportunity they perform role stand.,Net 45
INV-001844,2436,PRJ-01026,2022-10-26,2022-12-25,,139485.52,0.08,11158.84,150644.36,USD,Draft,,,Net 30
INV-001845,3021,PRJ-01082,2022-01-03,2022-02-02,,113795.52,0.08,9103.64,122899.16,USD,Overdue,,,Net 45
INV-001846,2047,PRJ-00597,2021-11-13,2021-11-28,,170885.48,0.08,13670.84,184556.32,USD,Draft,,Same off alone range section same.,Net 30
INV-001847,1431,,2023-12-23,2024-01-22,,114743.19,0.08,9179.46,123922.65,USD,Draft,,,Net 30
INV-001848,444,PRJ-00388,2020-08-30,2020-10-29,,5340.87,0.08,427.27,5768.139999999999,USD,Cancelled,,Bank economy include result occur green significant.,Net 60
INV-001849,1427,PRJ-00502,2023-10-20,2023-11-19,,33960.64,0.08,2716.85,36677.49,USD,Sent,,Finally morning shoulder college president.,Net 30
INV-001850,427,PRJ-00025,2021-01-31,2021-03-02,,162982.79,0.08,13038.62,176021.41,USD,Sent,,,Net 45
INV-001851,59,PRJ-00549,2020-06-02,2020-06-17,,12959.31,0.08,1036.74,13996.05,USD,Sent,,,Net 15
INV-001852,3959,PRJ-01082,2020-08-03,2020-10-02,,13532.49,0.08,1082.6,14615.09,USD,Overdue,,,Net 30
INV-001853,2054,PRJ-00890,2021-12-01,2021-12-16,,129044.81,0.08,10323.58,139368.38999999998,USD,Sent,,,Net 30
INV-001854,3798,PRJ-01191,2020-06-01,2020-06-16,2020-06-16,166342.34,0.08,13307.39,179649.72999999998,USD,Paid,Credit Card,,Net 30
INV-001855,135,PRJ-00348,2021-06-10,2021-08-09,,145739.32,0.08,11659.15,157398.47,USD,Cancelled,,,Net 30
INV-001856,4023,PRJ-00679,2023-10-19,2023-11-18,,117455.36,0.08,9396.43,126851.79000000001,USD,Sent,,,Net 60
INV-001857,2373,PRJ-00910,2022-12-30,2023-02-13,,15207.8,0.08,1216.62,16424.42,USD,Sent,,,Net 45
INV-001858,296,PRJ-01099,2020-05-31,2020-07-15,,86201.24,0.08,6896.1,93097.34000000001,USD,Sent,,,Net 15
INV-001859,3370,PRJ-00680,2021-09-07,2021-10-07,2021-10-04,27945.7,0.08,2235.66,30181.36,USD,Paid,Wire Transfer,Trial civil grow program fast.,Net 30
INV-001860,3681,PRJ-00800,2024-12-19,2025-02-02,2025-02-02,194409.15,0.08,15552.73,209961.88,USD,Paid,Check,,Net 45
INV-001861,2233,PRJ-00278,2021-11-15,2021-12-15,,90024.74,0.08,7201.98,97226.72,USD,Draft,,,Net 45
INV-001862,1493,PRJ-01131,2022-05-15,2022-05-30,,121476.25,0.08,9718.1,131194.35,USD,Overdue,,,Net 30
INV-001863,2145,PRJ-00683,2024-08-02,2024-09-01,2024-09-02,155614.55,0.08,12449.16,168063.71,USD,Paid,Bank Transfer,,Net 15
INV-001864,2902,PRJ-01008,2022-12-01,2022-12-31,,106078.74,0.08,8486.3,114565.04000000001,USD,Cancelled,,,Net 15
INV-001865,3700,PRJ-00233,2020-12-30,2021-01-29,,28490.02,0.08,2279.2,30769.22,USD,Cancelled,,Candidate really life their rich.,Net 60
INV-001866,1872,PRJ-00693,2023-02-28,2023-04-14,,144909.02,0.08,11592.72,156501.74,USD,Draft,,Once poor fast network treat between hear.,Net 30
INV-001867,1127,,2023-04-06,2023-05-06,,176156.84,0.08,14092.55,190249.38999999998,USD,Overdue,,Specific letter treatment could up turn.,Net 60
INV-001868,4793,PRJ-00322,2021-01-14,2021-03-15,,148907.3,0.08,11912.58,160819.87999999998,USD,Draft,,Cold collection simply relate assume.,Net 60
INV-001869,236,PRJ-00990,2022-11-23,2022-12-23,,128406.17,0.08,10272.49,138678.66,USD,Sent,,,Net 30
INV-001870,481,,2020-07-26,2020-08-10,,47490.48,0.08,3799.24,51289.72,USD,Draft,,Decade attack campaign item certain forget.,Net 15
INV-001871,501,PRJ-00104,2021-06-28,2021-07-28,,164631.66,0.08,13170.53,177802.19,USD,Sent,,,Net 15
INV-001872,1617,PRJ-01114,2024-08-02,2024-10-01,2024-09-24,104779.44,0.08,8382.36,113161.8,USD,Paid,PayPal,,Net 30
INV-001873,3486,PRJ-00114,2021-12-28,2022-01-12,,175194.1,0.08,14015.53,189209.63,USD,Overdue,,,Net 45
INV-001874,1143,PRJ-00751,2023-02-06,2023-03-23,,183676.45,0.08,14694.12,198370.57,USD,Cancelled,,,Net 60
INV-001875,4761,,2020-10-02,2020-11-16,,35990.79,0.08,2879.26,38870.05,USD,Sent,,Enter list environmental choice source data cause.,Net 15
INV-001876,2946,PRJ-00409,2022-04-02,2022-05-02,,143193.83,0.08,11455.51,154649.34,USD,Sent,,,Net 45
INV-001877,4343,PRJ-00675,2021-02-28,2021-04-14,,54623.91,0.08,4369.91,58993.82000000001,USD,Cancelled,,,Net 30
INV-001878,2176,PRJ-00597,2020-01-06,2020-03-06,2020-03-11,83969.06,0.08,6717.52,90686.58,USD,Paid,Bank Transfer,,Net 45
INV-001879,1260,PRJ-00049,2022-02-09,2022-02-24,2022-02-21,7836.96,0.08,626.96,8463.92,USD,Paid,Credit Card,Beyond vote her month stand opportunity.,Net 15
INV-001880,3555,PRJ-00905,2020-07-31,2020-08-15,,148799.25,0.08,11903.94,160703.19,USD,Overdue,,,Net 45
INV-001881,2002,,2020-08-20,2020-10-04,,26312.3,0.08,2104.98,28417.28,USD,Cancelled,,,Net 45
INV-001882,257,PRJ-00028,2022-10-27,2022-12-11,,57000.14,0.08,4560.01,61560.15,USD,Sent,,,Net 45
INV-001883,4095,PRJ-00730,2024-07-15,2024-07-30,,191692.11,0.08,15335.37,207027.47999999998,USD,Draft,,Ahead senior performance project soon adult.,Net 45
INV-001884,1450,PRJ-01053,2023-08-01,2023-08-16,2023-08-20,75648.02,0.08,6051.84,81699.86,USD,Paid,Bank Transfer,,Net 15
INV-001885,2670,PRJ-01188,2021-12-06,2021-12-21,2021-12-26,145051.84,0.08,11604.15,156655.99,USD,Paid,Bank Transfer,,Net 60
INV-001886,3170,PRJ-00204,2024-09-15,2024-09-30,,87639.46,0.08,7011.16,94650.62000000001,USD,Cancelled,,,Net 15
INV-001887,1629,PRJ-00292,2020-01-11,2020-02-25,2020-02-18,50618.61,0.08,4049.49,54668.1,USD,Paid,Wire Transfer,,Net 30
INV-001888,4702,PRJ-00470,2020-02-04,2020-03-05,2020-03-03,120590.15,0.08,9647.21,130237.35999999999,USD,Paid,Credit Card,,Net 45
INV-001889,2196,PRJ-00791,2022-04-22,2022-05-22,,138774.7,0.08,11101.98,149876.68000000002,USD,Draft,,,Net 60
INV-001890,170,,2024-06-12,2024-08-11,,156271.88,0.08,12501.75,168773.63,USD,Sent,,,Net 60
INV-001891,777,PRJ-01144,2020-08-19,2020-10-03,,62941.42,0.08,5035.31,67976.73,USD,Overdue,,,Net 15
INV-001892,4001,PRJ-01042,2024-10-14,2024-12-13,,138444.18,0.08,11075.53,149519.71,USD,Sent,,,Net 60
INV-001893,2388,PRJ-00406,2022-03-23,2022-05-07,,164895.78,0.08,13191.66,178087.44,USD,Sent,,,Net 15
INV-001894,2514,PRJ-00816,2020-08-24,2020-09-23,2020-09-23,74453.24,0.08,5956.26,80409.5,USD,Paid,Wire Transfer,,Net 30
INV-001895,927,PRJ-00453,2023-09-20,2023-11-04,,161535.24,0.08,12922.82,174458.06,USD,Draft,,Miss side house position adult poor prepare argue.,Net 30
INV-001896,605,PRJ-00266,2021-10-27,2021-11-11,,64018.83,0.08,5121.51,69140.34,USD,Cancelled,,,Net 60
INV-001897,2775,,2021-06-05,2021-07-20,,50775.85,0.08,4062.07,54837.92,USD,Draft,,,Net 30
INV-001898,3364,PRJ-00917,2020-11-22,2020-12-22,2020-12-26,25377.85,0.08,2030.23,27408.079999999998,USD,Paid,Bank Transfer,,Net 45
INV-001899,2471,PRJ-01054,2023-08-29,2023-10-28,,148783.29,0.08,11902.66,160685.95,USD,Draft,,Test and conference always draw relationship.,Net 45
INV-001900,3286,PRJ-00211,2022-12-02,2022-12-17,,87626.63,0.08,7010.13,94636.76000000001,USD,Cancelled,,,Net 15
INV-001901,3970,PRJ-00690,2020-11-03,2020-12-03,,74134.03,0.08,5930.72,80064.75,USD,Cancelled,,Fund its number bag.,Net 60
INV-001902,965,PRJ-00676,2023-05-20,2023-06-04,2023-06-04,185735.25,0.08,14858.82,200594.07,USD,Paid,Credit Card,,Net 15
INV-001903,1595,,2022-03-03,2022-03-18,,72610.22,0.08,5808.82,78419.04000000001,USD,Overdue,,,Net 45
INV-001904,3793,PRJ-00125,2024-12-01,2024-12-31,,127216.81,0.08,10177.34,137394.15,USD,Draft,,,Net 15
INV-001905,724,PRJ-01200,2020-12-03,2021-01-17,,129646.8,0.08,10371.74,140018.54,USD,Overdue,,,Net 15
INV-001906,1621,PRJ-00790,2020-09-07,2020-11-06,,183903.09,0.08,14712.25,198615.34,USD,Draft,,,Net 30
INV-001907,4552,PRJ-00968,2021-01-26,2021-02-10,,153422.55,0.08,12273.8,165696.34999999998,USD,Cancelled,,,Net 45
INV-001908,3512,PRJ-00126,2023-11-11,2024-01-10,2024-01-10,116559.19,0.08,9324.74,125883.93000000001,USD,Paid,Wire Transfer,,Net 15
INV-001909,1604,PRJ-00546,2024-01-04,2024-02-03,2024-01-25,97441.0,0.08,7795.28,105236.28,USD,Paid,Wire Transfer,,Net 60
INV-001910,854,PRJ-00802,2022-07-09,2022-08-23,,59368.6,0.08,4749.49,64118.09,USD,Sent,,Reality ahead wife television.,Net 60
INV-001911,1345,PRJ-00054,2021-07-17,2021-08-16,2021-08-17,6247.27,0.08,499.78,6747.05,USD,Paid,Bank Transfer,Page you speak recent figure administration.,Net 15
INV-001912,4316,PRJ-00416,2023-08-16,2023-09-30,,5648.98,0.08,451.92,6100.9,USD,Cancelled,,,Net 30
INV-001913,547,,2022-06-01,2022-07-31,,43619.26,0.08,3489.54,47108.8,USD,Cancelled,,,Net 60
INV-001914,4439,PRJ-00544,2024-01-20,2024-03-05,,17851.98,0.08,1428.16,19280.14,USD,Sent,,,Net 15
INV-001915,3957,PRJ-00783,2022-05-08,2022-06-07,,174778.84,0.08,13982.31,188761.15,USD,Draft,,,Net 45
INV-001916,1036,PRJ-00846,2022-12-05,2022-12-20,,43327.47,0.08,3466.2,46793.67,USD,Draft,,,Net 30
INV-001917,4675,,2024-04-26,2024-05-11,,70216.17,0.08,5617.29,75833.45999999999,USD,Sent,,,Net 45
INV-001918,1249,PRJ-01199,2021-05-04,2021-05-19,,26483.53,0.08,2118.68,28602.21,USD,Draft,,,Net 60
INV-001919,109,PRJ-00176,2022-05-03,2022-06-02,2022-05-27,138422.36,0.08,11073.79,149496.15,USD,Paid,Bank Transfer,,Net 30
INV-001920,2614,PRJ-00482,2023-10-10,2023-11-09,,140994.83,0.08,11279.59,152274.41999999998,USD,Cancelled,,,Net 15
INV-001921,1345,PRJ-00383,2020-01-19,2020-02-03,,176499.28,0.08,14119.94,190619.22,USD,Cancelled,,Course other who reveal customer.,Net 45
INV-001922,1604,PRJ-00004,2021-06-01,2021-07-01,,59531.22,0.08,4762.5,64293.72,USD,Overdue,,Herself group visit.,Net 60
INV-001923,4693,PRJ-01128,2023-02-21,2023-03-08,,46909.43,0.08,3752.75,50662.18,USD,Overdue,,Art add board happen newspaper bring.,Net 45
INV-001924,3249,PRJ-00408,2020-09-05,2020-09-20,,146859.84,0.08,11748.79,158608.63,USD,Cancelled,,,Net 60
INV-001925,2621,PRJ-00851,2024-04-12,2024-06-11,,79968.95,0.08,6397.52,86366.47,USD,Draft,,,Net 30
INV-001926,4559,PRJ-00396,2021-01-15,2021-03-01,2021-02-26,169909.23,0.08,13592.74,183501.97,USD,Paid,Credit Card,,Net 60
INV-001927,739,PRJ-00994,2020-07-24,2020-08-23,,146683.53,0.08,11734.68,158418.21,USD,Draft,,,Net 30
INV-001928,4944,PRJ-00584,2020-03-06,2020-03-21,,61690.74,0.08,4935.26,66626.0,USD,Draft,,Art describe popular world.,Net 15
INV-001929,729,,2021-08-12,2021-09-26,,33703.93,0.08,2696.31,36400.24,USD,Overdue,,,Net 60
INV-001930,1420,PRJ-00276,2021-06-02,2021-08-01,,150150.38,0.08,12012.03,162162.41,USD,Overdue,,,Net 15
INV-001931,1579,PRJ-00293,2024-09-27,2024-11-26,,82245.97,0.08,6579.68,88825.65,USD,Cancelled,,,Net 45
INV-001932,2929,PRJ-01051,2024-03-30,2024-05-14,,133692.89,0.08,10695.43,144388.32,USD,Sent,,,Net 30
INV-001933,2179,PRJ-00547,2021-04-03,2021-05-03,,16200.93,0.08,1296.07,17497.0,USD,Overdue,,,Net 30
INV-001934,388,PRJ-00972,2022-05-12,2022-07-11,,102958.36,0.08,8236.67,111195.03,USD,Sent,,,Net 15
INV-001935,556,PRJ-00301,2024-05-09,2024-07-08,,176865.18,0.08,14149.21,191014.38999999998,USD,Cancelled,,,Net 15
INV-001936,3439,PRJ-00624,2024-05-17,2024-07-01,2024-06-26,32790.63,0.08,2623.25,35413.88,USD,Paid,Credit Card,When rich whose.,Net 15
INV-001937,3457,PRJ-00997,2022-10-31,2022-11-15,,159327.66,0.08,12746.21,172073.87,USD,Cancelled,,,Net 30
INV-001938,397,PRJ-00592,2021-02-11,2021-02-26,,131827.85,0.08,10546.23,142374.08000000002,USD,Cancelled,,Time indeed manage language wide.,Net 15
INV-001939,1609,PRJ-00116,2022-11-20,2023-01-04,2023-01-09,164474.43,0.08,13157.95,177632.38,USD,Paid,PayPal,Take else board compare success address sea.,Net 30
INV-001940,984,PRJ-00690,2021-08-31,2021-10-15,,149135.91,0.08,11930.87,161066.78,USD,Cancelled,,,Net 15
INV-001941,1741,PRJ-01140,2022-01-11,2022-01-26,,62385.68,0.08,4990.85,67376.53,USD,Overdue,,Wonder want dog perhaps improve later business.,Net 30
INV-001942,1389,PRJ-00321,2023-12-11,2024-01-25,2024-01-30,172672.85,0.08,13813.83,186486.68,USD,Paid,Credit Card,,Net 30
INV-001943,948,PRJ-00876,2024-01-05,2024-02-19,2024-02-16,126759.56,0.08,10140.76,136900.32,USD,Paid,Credit Card,,Net 30
INV-001944,709,PRJ-00959,2023-12-21,2024-02-04,,169850.79,0.08,13588.06,183438.85,USD,Overdue,,,Net 45
INV-001945,412,PRJ-00004,2021-05-29,2021-06-13,2021-06-04,126741.41,0.08,10139.31,136880.72,USD,Paid,Check,Administration call later adult company what.,Net 30
INV-001946,4658,PRJ-00446,2020-12-31,2021-02-14,,199676.77,0.08,15974.14,215650.90999999997,USD,Draft,,It not store better music.,Net 15
INV-001947,4756,PRJ-00431,2022-12-19,2023-01-03,,106552.78,0.08,8524.22,115077.0,USD,Cancelled,,Oil develop continue hand may sport.,Net 45
INV-001948,4714,,2020-03-16,2020-04-30,,139785.33,0.08,11182.83,150968.15999999997,USD,Cancelled,,,Net 60
INV-001949,3084,PRJ-00797,2023-10-03,2023-11-02,,118778.41,0.08,9502.27,128280.68000000001,USD,Cancelled,,,Net 15
INV-001950,4773,PRJ-00002,2023-01-24,2023-03-25,,50687.24,0.08,4054.98,54742.22,USD,Sent,,Foot every action somebody break.,Net 45
INV-001951,1016,PRJ-00132,2022-06-09,2022-08-08,2022-08-10,139888.87,0.08,11191.11,151079.97999999998,USD,Paid,Credit Card,,Net 15
INV-001952,3725,PRJ-00997,2022-08-13,2022-09-27,,61604.52,0.08,4928.36,66532.87999999999,USD,Draft,,,Net 45
INV-001953,3241,PRJ-00875,2024-08-03,2024-08-18,,62483.17,0.08,4998.65,67481.81999999999,USD,Overdue,,,Net 15
INV-001954,473,,2021-05-21,2021-06-20,,114210.44,0.08,9136.84,123347.28,USD,Cancelled,,,Net 60
INV-001955,4432,PRJ-00147,2024-06-06,2024-06-21,,53741.35,0.08,4299.31,58040.659999999996,USD,Sent,,,Net 60
INV-001956,451,PRJ-01190,2022-09-07,2022-10-22,,80900.51,0.08,6472.04,87372.54999999999,USD,Cancelled,,,Net 45
